id,state,sunlight_svm,sunlight_reg
Jul-31,IA,373.8,373.8
Aug-31,IA,306.2,306.2
Sep-31,IA,242.2,242.2
Oct-31,IA,180.8,180.8
Nov-31,IA,113.8,113.8
Dec-31,IA,114.8,114.8
Jan-32,IA,112,112
Feb-32,IA,181.6,181.6
Mar-32,IA,209.6,209.6
Apr-32,IA,236.8,236.8
May-32,IA,315.4,315.4
Jun-32,IA,309.4,309.4
Jul-32,IA,359.4,359.4
Aug-32,IA,281.4,281.4
Sep-32,IA,303.4,303.4
Oct-32,IA,158.8,158.8
Nov-32,IA,157.4,157.4
Dec-32,IA,156.4,156.4
Jan-33,IA,151,151
Feb-33,IA,206,206
Mar-33,IA,192,192
Apr-33,IA,230.83,230.83
May-33,IA,239.17,239.17
Jun-33,IA,379.83,379.83
Jul-33,IA,359.17,359.17
Aug-33,IA,295.67,295.67
Sep-33,IA,251.83,251.83
Oct-33,IA,221,221
Nov-33,IA,151,151
Dec-33,IA,109.5,109.5
Jan-34,IA,129.33,129.33
Feb-34,IA,197.83,197.83
Mar-34,IA,215,215
Apr-34,IA,274.67,274.67
May-34,IA,381.17,381.17
Jun-34,IA,358,358
Jul-34,IA,325.33,325.33
Aug-34,IA,283.33,283.33
Sep-34,IA,197.5,197.5
Oct-34,IA,246.5,246.5
Nov-34,IA,134,134
Dec-34,IA,80.33,80.33
Jan-35,IA,132.5,132.5
Feb-35,IA,120.33,120.33
Mar-35,IA,198.67,198.67
Apr-35,IA,196.17,196.17
May-35,IA,193.67,193.67
Jun-35,IA,263.83,263.83
Jul-35,IA,378.67,378.67
Aug-35,IA,330.83,330.83
Sep-35,IA,255.67,255.67
Oct-35,IA,190.83,190.83
Nov-35,IA,94.5,94.5
Dec-35,IA,99.5,99.5
Jan-36,IA,142.83,142.83
Feb-36,IA,166,166
Mar-36,IA,229.67,229.67
Apr-36,IA,261,261
May-36,IA,322.5,322.5
Jun-36,IA,344.17,344.17
Jul-36,IA,412.83,412.83
Aug-36,IA,331.67,331.67
Sep-36,IA,229,229
Oct-36,IA,196.83,196.83
Nov-36,IA,180.83,180.83
Dec-36,IA,129.5,129.5
Jan-37,IA,147.17,147.17
Feb-37,IA,171.5,171.5
Mar-37,IA,210.33,210.33
Apr-37,IA,173.17,173.17
May-37,IA,301.67,301.67
Jun-37,IA,322.67,322.67
Jul-37,IA,372.67,372.67
Aug-37,IA,335,335
Sep-37,IA,293.67,293.67
Oct-37,IA,184.33,184.33
Nov-37,IA,180.33,180.33
Dec-37,IA,103.67,103.67
Jan-38,IA,130.67,130.67
Feb-38,IA,101.5,101.5
Mar-38,IA,205.5,205.5
Apr-38,IA,239.67,239.67
May-38,IA,248.67,248.67
Jun-38,IA,318.33,318.33
Jul-38,IA,357.67,357.67
Aug-38,IA,323.17,323.17
Sep-38,IA,246.17,246.17
Oct-38,IA,255,255
Nov-38,IA,175.67,175.67
Dec-38,IA,139,139
Jan-39,IA,139.33,139.33
Feb-39,IA,180.67,180.67
Mar-39,IA,262.17,262.17
Apr-39,IA,238.33,238.33
May-39,IA,352.83,352.83
Jun-39,IA,310.33,310.33
Jul-39,IA,355.67,355.67
Aug-39,IA,292.67,292.67
Sep-39,IA,303.17,303.17
Oct-39,IA,229.33,229.33
Nov-39,IA,179,179
Dec-39,IA,150.17,150.17
Jan-40,IA,169.67,169.67
Feb-40,IA,113.5,113.5
Mar-40,IA,164.83,164.83
Apr-40,IA,209.33,209.33
May-40,IA,283.5,283.5
Jun-40,IA,333.17,333.17
Jul-40,IA,362.5,362.5
Aug-40,IA,234,234
Sep-40,IA,295.5,295.5
Oct-40,IA,238.5,238.5
Nov-40,IA,129.33,129.33
Dec-40,IA,97.17,97.17
Jan-41,IA,112.67,112.67
Feb-41,IA,172,172
Mar-41,IA,220.5,220.5
Apr-41,IA,224.83,224.83
May-41,IA,340,340
Jun-41,IA,276.33,276.33
Jul-41,IA,355.17,355.17
Aug-41,IA,322.33,322.33
Sep-41,IA,237.33,237.33
Oct-41,IA,161.17,161.17
Nov-41,IA,135.5,135.5
Dec-41,IA,94.33,94.33
Jan-42,IA,170.5,170.5
Feb-42,IA,117,117
Mar-42,IA,142.67,142.67
Apr-42,IA,283,283
May-42,IA,246.33,246.33
Jun-42,IA,262,262
Jul-42,IA,345,345
Aug-42,IA,312.83,312.83
Sep-42,IA,197.83,197.83
Oct-42,IA,222.83,222.83
Nov-42,IA,127.83,127.83
Dec-42,IA,106.5,106.5
Jan-43,IA,145.4,145.4
Feb-43,IA,218,218
Mar-43,IA,241.8,241.8
Apr-43,IA,253.4,253.4
May-43,IA,210.8,210.8
Jun-43,IA,283,283
Jul-43,IA,355.2,355.2
Aug-43,IA,260.2,260.2
Sep-43,IA,246,246
Oct-43,IA,229.8,229.8
Nov-43,IA,153.75,153.75
Dec-43,IA,200.75,200.75
Jan-44,IA,184.4,184.4
Feb-44,IA,172.8,172.8
Mar-44,IA,163.4,163.4
Apr-44,IA,178,178
May-44,IA,254.2,254.2
Jun-44,IA,298,298
Jul-44,IA,357.2,357.2
Aug-44,IA,302.8,302.8
Sep-44,IA,241.8,241.8
Oct-44,IA,250.6,250.6
Nov-44,IA,71,71
Dec-44,IA,125.6,125.6
Jan-45,IA,127.2,127.2
Feb-45,IA,128.6,128.6
Mar-45,IA,243.6,243.6
Apr-45,IA,228.8,228.8
May-45,IA,249,249
Jun-45,IA,245,245
Jul-45,IA,354.6,354.6
Aug-45,IA,319.4,319.4
Sep-45,IA,228,228
Oct-45,IA,237.4,237.4
Nov-45,IA,135.2,135.2
Dec-45,IA,118.8,118.8
Jan-46,IA,166.2,166.2
Feb-46,IA,173.4,173.4
Mar-46,IA,197.8,197.8
Apr-46,IA,294.8,294.8
May-46,IA,258.2,258.2
Jun-46,IA,312.4,312.4
Jul-46,IA,329.4,329.4
Aug-46,IA,289.2,289.2
Sep-46,IA,261.8,261.8
Oct-46,IA,194.4,194.4
Nov-46,IA,146.6,146.6
Dec-46,IA,152.8,152.8
Jan-47,IA,176.4,176.4
Feb-47,IA,155.4,155.4
Mar-47,IA,180,180
Apr-47,IA,176.2,176.2
May-47,IA,274.6,274.6
Jun-47,IA,249.2,249.2
Jul-47,IA,378.6,378.6
Aug-47,IA,352.2,352.2
Sep-47,IA,268.2,268.2
Oct-47,IA,212.8,212.8
Nov-47,IA,99.6,99.6
Dec-47,IA,114.8,114.8
Jan-48,IA,167.2,167.2
Feb-48,IA,165.2,165.2
Mar-48,IA,247,247
Apr-48,IA,267.4,267.4
May-48,IA,282.4,282.4
Jun-48,IA,283.2,283.2
Jul-48,IA,344.2,344.2
Aug-48,IA,315.2,315.2
Sep-48,IA,287.2,287.2
Oct-48,IA,245.2,245.2
Nov-48,IA,108.6,108.6
Dec-48,IA,152.2,152.2
Jan-49,IA,126,126
Feb-49,IA,161,161
Mar-49,IA,153,153
Apr-49,IA,291.8,291.8
May-49,IA,281.6,281.6
Jun-49,IA,312.6,312.6
Jul-49,IA,335.8,335.8
Aug-49,IA,331.8,331.8
Sep-49,IA,265,265
Oct-49,IA,222.8,222.8
Nov-49,IA,184.6,184.6
Dec-49,IA,146.2,146.2
Jan-50,IA,155.6,155.6
Feb-50,IA,177.2,177.2
Mar-50,IA,173,173
Apr-50,IA,212.8,212.8
May-50,IA,263.8,263.8
Jun-50,IA,317.4,317.4
Jul-50,IA,303.2,303.2
Aug-50,IA,261.2,261.2
Sep-50,IA,239,239
Oct-50,IA,255.4,255.4
Nov-50,IA,147.8,147.8
Dec-50,IA,118.8,118.8
Jan-51,IA,154,154
Feb-51,IA,126,126
Mar-51,IA,170.5,170.5
Apr-51,IA,163,163
May-51,IA,288.75,288.75
Jun-51,IA,210.5,210.5
Jul-51,IA,288.5,288.5
Aug-51,IA,260.25,260.25
Sep-51,IA,205.25,205.25
Oct-51,IA,178,178
Nov-51,IA,162.75,162.75
Dec-51,IA,118.25,118.25
Jan-52,IA,152,152
Feb-52,IA,149.25,149.25
Mar-52,IA,182.75,182.75
Apr-52,IA,259,259
May-52,IA,280.5,280.5
Jun-52,IA,344,344
Jul-52,IA,352.25,352.25
Aug-52,IA,289.5,289.5
Sep-52,IA,299,299
Oct-52,IA,282.75,282.75
Nov-52,IA,191,191
Dec-52,IA,112.75,112.75
Jan-53,IA,124.33,124.33
Feb-53,IA,159.33,159.33
Mar-53,IA,196.33,196.33
Apr-53,IA,208.67,208.67
May-53,IA,287,287
Jun-53,IA,348,348
Jul-53,IA,372,372
Aug-53,IA,365,365
Sep-53,IA,334,334
Oct-53,IA,272,272
Nov-53,IA,185.67,185.67
Dec-53,IA,162,162
Jan-54,IA,167.67,167.67
Feb-54,IA,188,188
Mar-54,IA,205.33,205.33
Apr-54,IA,264,264
May-54,IA,305.33,305.33
Jun-54,IA,327.67,327.67
Jul-54,IA,344,344
Aug-54,IA,272.67,272.67
Sep-54,IA,276.67,276.67
Oct-54,IA,171.67,171.67
Nov-54,IA,199,199
Dec-54,IA,136.33,136.33
Jan-55,IA,147,147
Feb-55,IA,145,145
Mar-55,IA,247.67,247.67
Apr-55,IA,301.33,301.33
May-55,IA,329.33,329.33
Jun-55,IA,304.33,304.33
Jul-55,IA,407,407
Aug-55,IA,374,374
Sep-55,IA,289.67,289.67
Oct-55,IA,243,243
Nov-55,IA,174.33,174.33
Dec-55,IA,156,156
Jan-56,IA,135,135
Feb-56,IA,195,195
Mar-56,IA,259,259
Apr-56,IA,272.67,272.67
May-56,IA,311,311
Jun-56,IA,377,377
Jul-56,IA,342.33,342.33
Aug-56,IA,334.33,334.33
Sep-56,IA,305.33,305.33
Oct-56,IA,278.67,278.67
Nov-56,IA,166.33,166.33
Dec-56,IA,137,137
Jan-57,IA,171.33,171.33
Feb-57,IA,164,164
Mar-57,IA,224.67,224.67
Apr-57,IA,220.67,220.67
May-57,IA,241,241
Jun-57,IA,307.67,307.67
Jul-57,IA,343,343
Aug-57,IA,308.33,308.33
Sep-57,IA,259.33,259.33
Oct-57,IA,204.67,204.67
Nov-57,IA,126,126
Dec-57,IA,160,160
Jan-58,IA,156,156
Feb-58,IA,215,215
Mar-58,IA,186.33,186.33
Apr-58,IA,255,255
May-58,IA,337.67,337.67
Jun-58,IA,302,302
Jul-58,IA,255.67,255.67
Aug-58,IA,339.33,339.33
Sep-58,IA,265,265
Oct-58,IA,274,274
Nov-58,IA,192.67,192.67
Dec-58,IA,179.67,179.67
Jan-59,IA,166.33,166.33
Feb-59,IA,177,177
Mar-59,IA,216.67,216.67
Apr-59,IA,252.33,252.33
May-59,IA,251.67,251.67
Jun-59,IA,348.33,348.33
Jul-59,IA,356.33,356.33
Aug-59,IA,305.67,305.67
Sep-59,IA,229,229
Oct-59,IA,190.33,190.33
Nov-59,IA,175,175
Dec-59,IA,112,112
Jan-60,IA,157,157
Feb-60,IA,167,167
Mar-60,IA,204.67,204.67
Apr-60,IA,254,254
May-60,IA,269.33,269.33
Jun-60,IA,271,271
Jul-60,IA,374.33,374.33
Aug-60,IA,345.67,345.67
Sep-60,IA,291,291
Oct-60,IA,250,250
Nov-60,IA,200,200
Dec-60,IA,195.33,195.33
Jan-61,IA,225.33,225.33
Feb-61,IA,164.33,164.33
Mar-61,IA,170.33,170.33
Apr-61,IA,200.33,200.33
May-61,IA,295.33,295.33
Jun-61,IA,343.67,343.67
Jul-61,IA,327,327
Aug-61,IA,345.67,345.67
Sep-61,IA,209.67,209.67
Oct-61,IA,247.33,247.33
Nov-61,IA,143.67,143.67
Dec-61,IA,112.67,112.67
Jan-62,IA,169.67,169.67
Feb-62,IA,113,113
Mar-62,IA,188,188
Apr-62,IA,257,257
May-62,IA,280.67,280.67
Jun-62,IA,319.67,319.67
Jul-62,IA,304,304
Aug-62,IA,309.67,309.67
Sep-62,IA,255.33,255.33
Oct-62,IA,205,205
Nov-62,IA,156,156
Dec-62,IA,151.67,151.67
Jan-63,IA,136,136
Feb-63,IA,163.33,163.33
Mar-63,IA,212.33,212.33
Apr-63,IA,219.67,219.67
May-63,IA,248.67,248.67
Jun-63,IA,337.33,337.33
Jul-63,IA,343.33,343.33
Aug-63,IA,245.67,245.67
Sep-63,IA,225,225
Oct-63,IA,248.67,248.67
Nov-63,IA,175.67,175.67
Dec-63,IA,169,169
Jan-64,IA,202.33,202.33
Feb-64,IA,197,197
Mar-64,IA,229.67,229.67
Apr-64,IA,176,176
May-64,IA,287.67,287.67
Jun-64,IA,281,281
Jul-64,IA,354,354
Aug-64,IA,291,291
Sep-64,IA,241.33,241.33
Oct-64,IA,268.67,268.67
Nov-64,IA,171.67,171.67
Dec-64,IA,128.67,128.67
Jan-65,IA,167.5,167.5
Feb-65,IA,201.5,201.5
Mar-65,IA,205.5,205.5
Apr-65,IA,188.5,188.5
May-65,IA,281.5,281.5
Jun-65,IA,253.5,253.5
Jul-65,IA,302,302
Aug-65,IA,274.5,274.5
Sep-65,IA,135,135
Oct-65,IA,256.5,256.5
Nov-65,IA,161,161
Dec-65,IA,138.5,138.5
Jan-66,IA,191,191
Feb-66,IA,209,209
Mar-66,IA,259.5,259.5
Apr-66,IA,191,191
May-66,IA,321.5,321.5
Jun-66,IA,325.5,325.5
Jul-66,IA,362,362
Aug-66,IA,334.5,334.5
Sep-66,IA,251.5,251.5
Oct-66,IA,246.5,246.5
Nov-66,IA,152,152
Dec-66,IA,144.5,144.5
Jan-67,IA,158.5,158.5
Feb-67,IA,189,189
Mar-67,IA,234,234
Apr-67,IA,207.5,207.5
May-67,IA,237,237
Jun-67,IA,287.5,287.5
Jul-67,IA,394,394
Aug-67,IA,366.5,366.5
Sep-67,IA,279.5,279.5
Oct-67,IA,210.5,210.5
Nov-67,IA,171.5,171.5
Dec-67,IA,118,118
Jan-68,IA,169,169
Feb-68,IA,184.5,184.5
Mar-68,IA,277,277
Apr-68,IA,227.5,227.5
May-68,IA,254.5,254.5
Jun-68,IA,316,316
Jul-68,IA,346,346
Aug-68,IA,302.5,302.5
Sep-68,IA,256.5,256.5
Oct-68,IA,199.5,199.5
Nov-68,IA,106.5,106.5
Dec-68,IA,128,128
Jan-69,IA,97,97
Feb-69,IA,121,121
Mar-69,IA,242.5,242.5
Apr-69,IA,253,253
May-69,IA,229.5,229.5
Jun-69,IA,260,260
Jul-69,IA,288.5,288.5
Aug-69,IA,318.5,318.5
Sep-69,IA,253.5,253.5
Oct-69,IA,147,147
Nov-69,IA,168.5,168.5
Dec-69,IA,104.5,104.5
Jan-70,IA,155,155
Feb-70,IA,210.5,210.5
Mar-70,IA,209.5,209.5
Apr-70,IA,249,249
May-70,IA,295.5,295.5
Jun-70,IA,371.5,371.5
Jul-70,IA,367,367
Aug-70,IA,279.5,279.5
Sep-70,IA,211.5,211.5
Oct-70,IA,177.5,177.5
Nov-70,IA,119,119
Dec-70,IA,161.5,161.5
Jan-71,IA,178.5,178.5
Feb-71,IA,157.5,157.5
Mar-71,IA,234,234
Apr-71,IA,308.5,308.5
May-71,IA,299,299
Jun-71,IA,354.5,354.5
Jul-71,IA,324.5,324.5
Aug-71,IA,309.5,309.5
Sep-71,IA,248.5,248.5
Oct-71,IA,187.5,187.5
Nov-71,IA,146,146
Dec-71,IA,90,90
Jan-72,IA,174,174
Feb-72,IA,187.5,187.5
Mar-72,IA,203.5,203.5
Apr-72,IA,177.5,177.5
May-72,IA,264,264
Jun-72,IA,314.5,314.5
Jul-72,IA,278,278
Aug-72,IA,274.5,274.5
Sep-72,IA,205,205
Oct-72,IA,178.5,178.5
Nov-72,IA,79.5,79.5
Dec-72,IA,124,124
Jan-73,IA,174,174
Feb-73,IA,137,137
Mar-73,IA,111.5,111.5
Apr-73,IA,235.5,235.5
May-73,IA,277.5,277.5
Jun-73,IA,339,339
Jul-73,IA,299,299
Aug-73,IA,321.5,321.5
Sep-73,IA,161,161
Oct-73,IA,216,216
Nov-73,IA,114.5,114.5
Dec-73,IA,116,116
Jan-74,IA,174.5,174.5
Feb-74,IA,161,161
Mar-74,IA,197,197
Apr-74,IA,246.5,246.5
May-74,IA,262,262
Jun-74,IA,358,358
Jul-74,IA,382,382
Aug-74,IA,286,286
Sep-74,IA,270,270
Oct-74,IA,203,203
Nov-74,IA,147,147
Dec-74,IA,146.5,146.5
Jan-75,IA,121.5,121.5
Feb-75,IA,119.5,119.5
Mar-75,IA,200,200
Apr-75,IA,180,180
May-75,IA,290,290
Jun-75,IA,271,271
Jul-75,IA,398,398
Aug-75,IA,296,296
Sep-75,IA,237,237
Oct-75,IA,292,292
Nov-75,IA,127.5,127.5
Dec-75,IA,115,115
Jan-76,IA,187.5,187.5
Feb-76,IA,210,210
Mar-76,IA,219,219
Apr-76,IA,262,262
May-76,IA,316.5,316.5
Jun-76,IA,370,370
Jul-76,IA,351,351
Aug-76,IA,317,317
Sep-76,IA,263,263
Oct-76,IA,220.5,220.5
Nov-76,IA,206.5,206.5
Dec-76,IA,190.5,190.5
Jan-77,IA,161,161
Feb-77,IA,194.5,194.5
Mar-77,IA,208.5,208.5
Apr-77,IA,261.5,261.5
May-77,IA,297,297
Jun-77,IA,332.5,332.5
Jul-77,IA,362.5,362.5
Aug-77,IA,248,248
Sep-77,IA,224.5,224.5
Oct-77,IA,185,185
Nov-77,IA,136,136
Dec-77,IA,132,132
Jan-78,IA,163.5,163.5
Feb-78,IA,129,129
Mar-78,IA,253.5,253.5
Apr-78,IA,166,166
May-78,IA,251.5,251.5
Jun-78,IA,333.5,333.5
Jul-78,IA,325,325
Aug-78,IA,335.5,335.5
Sep-78,IA,287.5,287.5
Oct-78,IA,225.5,225.5
Nov-78,IA,125.5,125.5
Dec-78,IA,127,127
Jan-79,IA,152,152
Feb-79,IA,165.5,165.5
Mar-79,IA,144,144
Apr-79,IA,211.5,211.5
May-79,IA,294.5,294.5
Jun-79,IA,313.5,313.5
Jul-79,IA,288.5,288.5
Aug-79,IA,281,281
Sep-79,IA,327,327
Oct-79,IA,206,206
Nov-79,IA,145.5,145.5
Dec-79,IA,156.5,156.5
Jan-80,IA,122.5,122.5
Feb-80,IA,120.5,120.5
Mar-80,IA,196,196
Apr-80,IA,283.5,283.5
May-80,IA,282.5,282.5
Jun-80,IA,329,329
Jul-80,IA,341,341
Aug-80,IA,288.5,288.5
Sep-80,IA,266.5,266.5
Oct-80,IA,224,224
Nov-80,IA,187,187
Dec-80,IA,130,130
Jan-81,IA,207,207
Feb-81,IA,194,194
Mar-81,IA,277.5,277.5
Apr-81,IA,247.5,247.5
May-81,IA,274,274
Jun-81,IA,303.5,303.5
Jul-81,IA,284.5,284.5
Aug-81,IA,295,295
Sep-81,IA,284,284
Oct-81,IA,183,183
Nov-81,IA,128.5,128.5
Dec-81,IA,123,123
Jan-82,IA,145.5,145.5
Feb-82,IA,172,172
Mar-82,IA,185,185
Apr-82,IA,237,237
May-82,IA,197,197
Jun-82,IA,297.5,297.5
Jul-82,IA,337.5,337.5
Aug-82,IA,232.5,232.5
Sep-82,IA,208,208
Oct-82,IA,180,180
Nov-82,IA,112.5,112.5
Dec-82,IA,124.5,124.5
Jan-83,IA,128,128
Feb-83,IA,97.5,97.5
Mar-83,IA,151,151
Apr-83,IA,189.5,189.5
May-83,IA,287.5,287.5
Jun-83,IA,266.5,266.5
Jul-83,IA,375,375
Aug-83,IA,341,341
Sep-83,IA,257,257
Oct-83,IA,165,165
Nov-83,IA,88.5,88.5
Dec-83,IA,137.5,137.5
Jan-84,IA,199,199
Feb-84,IA,158.5,158.5
Mar-84,IA,149,149
Apr-84,IA,180.5,180.5
May-84,IA,282,282
Jun-84,IA,310.5,310.5
Jul-84,IA,344,344
Aug-84,IA,328.5,328.5
Sep-84,IA,232,232
Oct-84,IA,141.5,141.5
Nov-84,IA,165,165
Dec-84,IA,139,139
Jan-85,IA,164.5,164.5
Feb-85,IA,164,164
Mar-85,IA,225,225
Apr-85,IA,262,262
May-85,IA,322.5,322.5
Jun-85,IA,313.5,313.5
Jul-85,IA,327,327
Aug-85,IA,259,259
Sep-85,IA,173.5,173.5
Oct-85,IA,157.5,157.5
Nov-85,IA,98,98
Dec-85,IA,149,149
Jan-86,IA,176.5,176.5
Feb-86,IA,130,130
Mar-86,IA,241.5,241.5
Apr-86,IA,216,216
May-86,IA,266,266
Jun-86,IA,295.5,295.5
Jul-86,IA,350.5,350.5
Aug-86,IA,285,285
Sep-86,IA,177,177
Oct-86,IA,187,187
Nov-86,IA,172,172
Dec-86,IA,127.5,127.5
Jan-87,IA,140,140
Feb-87,IA,143.5,143.5
Mar-87,IA,181,181
Apr-87,IA,282,282
May-87,IA,284,284
Jun-87,IA,327.5,327.5
Jul-87,IA,338.5,338.5
Aug-87,IA,241.5,241.5
Sep-87,IA,258,258
Oct-87,IA,214.5,214.5
Nov-87,IA,129.5,129.5
Dec-87,IA,106,106
Jan-88,IA,157.9492858,163.4994906
Feb-88,IA,163.9694764,161.5188558
Mar-88,IA,204.2188154,208.9365517
Apr-88,IA,237.3210584,230.3121708
May-88,IA,282.1680384,282.0167241
Jun-88,IA,312.238966,317.7647649
Jul-88,IA,344.0572929,343.7813166
Aug-88,IA,297.0365062,304.2480172
Sep-88,IA,242.3524551,253.95029
Oct-88,IA,204.6067463,213.4232602
Nov-88,IA,144.3348176,144.6344357
Dec-88,IA,129.5013784,136.0135737
Jan-89,IA,157.7800207,163.6803448
Feb-89,IA,163.9422894,161.4706432
Mar-89,IA,204.1469532,209.0163874
Apr-89,IA,237.3717294,230.2386701
May-89,IA,282.1755939,282.1138211
Jun-89,IA,312.081918,318.0029491
Jul-89,IA,344.1136924,343.8599775
Aug-89,IA,296.9456733,304.3678425
Sep-89,IA,242.1705618,254.239533
Oct-89,IA,204.5525738,213.5088876
Nov-89,IA,144.3081649,144.5699874
Dec-89,IA,129.4688318,136.108156
Jan-90,IA,157.6078727,163.8611991
Feb-90,IA,163.9237314,161.4224305
Mar-90,IA,204.0801639,209.0962231
Apr-90,IA,237.4250765,230.1651693
May-90,IA,282.1792902,282.2109181
Jun-90,IA,311.9287038,318.2411333
Jul-90,IA,344.1757709,343.9386383
Aug-90,IA,296.8755938,304.4876677
Sep-90,IA,241.9966114,254.5287759
Oct-90,IA,204.5188824,213.594515
Nov-90,IA,144.3024721,144.5055391
Dec-90,IA,129.4401899,136.2027384
Jan-91,IA,157.4340651,164.0420533
Feb-91,IA,163.9139146,161.3742179
Mar-91,IA,204.0188195,209.1760588
Apr-91,IA,237.4806054,230.0916686
May-91,IA,282.1791653,282.308015
Jun-91,IA,311.7801189,318.4793175
Jul-91,IA,344.2429442,344.0172991
Aug-91,IA,296.8256412,304.6074929
Sep-91,IA,241.8307497,254.8180189
Oct-91,IA,204.5046437,213.6801424
Nov-91,IA,144.3165991,144.4410908
Dec-91,IA,129.4153348,136.2973207
Jan-92,IA,157.2597558,164.2229075
Feb-92,IA,163.9128403,161.3260052
Mar-92,IA,203.9631981,209.2558945
Apr-92,IA,237.5378296,230.0181678
May-92,IA,282.1753004,282.405112
Jun-92,IA,311.6368641,318.7175017
Jul-92,IA,344.3146263,344.09596
Aug-92,IA,296.795018,304.7273181
Sep-92,IA,241.6730704,255.1072619
Oct-92,IA,204.5087038,213.7657698
Nov-92,IA,144.3492529,144.3766424
Dec-92,IA,129.3941147,136.3919031
Jan-93,IA,157.0860295,164.4037618
Feb-93,IA,163.920402,161.2777926
Mar-93,IA,203.9134849,209.3357302
Apr-93,IA,237.5962757,229.9446671
May-93,IA,282.1678177,282.502209
Jun-93,IA,311.4995418,318.9556859
Jul-93,IA,344.3902315,344.1746208
Aug-93,IA,296.7827747,304.8471433
Sep-93,IA,241.5236176,255.3965049
Oct-93,IA,204.5298038,213.8513972
Nov-93,IA,144.3990146,144.3121941
Dec-93,IA,129.3763493,136.4864854
Jan-94,IA,156.9138907,164.584616
Feb-94,IA,163.9363911,161.22958
Mar-94,IA,203.8697754,209.4155658
Apr-94,IA,237.6554884,229.8711663
May-94,IA,282.1568766,282.5993059
Jun-94,IA,311.3686543,319.1938701
Jul-94,IA,344.4691774,344.2532817
Aug-94,IA,296.7878308,304.9669685
Sep-94,IA,241.3823886,255.6857479
Oct-94,IA,204.5666008,213.9370246
Nov-94,IA,144.4643672,144.2477458
Dec-94,IA,129.3618369,136.5810678
Jan-95,IA,156.7442594,164.7654702
Feb-95,IA,163.9605041,161.1813673
Mar-95,IA,203.8320797,209.4954015
Apr-95,IA,237.7150347,229.7976655
May-95,IA,282.14267,282.6964029
Jun-95,IA,311.2446041,319.4320543
Jul-95,IA,344.550887,344.3319425
Aug-95,IA,296.8089955,305.0867937
Sep-95,IA,241.2493362,255.9749908
Oct-95,IA,204.6176887,214.022652
Nov-95,IA,144.5437227,144.1832974
Dec-95,IA,129.3503595,136.6756501
Jan-96,IA,156.5779667,164.9463245
Feb-96,IA,163.9923508,161.1331547
Mar-96,IA,203.8003282,209.5752372
Apr-96,IA,237.7745081,229.7241648
May-96,IA,282.1254207,282.7934999
Jun-96,IA,311.1276952,319.6702385
Jul-96,IA,344.6347926,344.4106034
Aug-96,IA,296.84499,305.2066189
Sep-96,IA,241.1243722,256.2642338
Oct-96,IA,204.6816191,214.1082794
Nov-96,IA,144.6354486,144.1188491
Dec-96,IA,129.3416881,136.7702325
Jan-97,IA,156.415753,165.1271787
Feb-97,IA,164.0314638,161.0849421
Mar-97,IA,203.7743788,209.6550729
Apr-97,IA,237.8335306,229.650664
May-97,IA,282.1053761,282.8905968
Jun-97,IA,311.018136,319.9084227
Jul-97,IA,344.7203386,344.4892642
Aug-97,IA,296.8944688,305.3264441
Sep-97,IA,241.00737,256.5534768
Oct-97,IA,204.7569207,214.1939068
Nov-97,IA,144.7378932,144.0544008
Dec-97,IA,129.3355877,136.8648148
Jan-98,IA,156.2582671,165.3080329
Feb-98,IA,164.0773093,161.0367294
Mar-98,IA,203.7540242,209.7349086
Apr-98,IA,237.891756,229.5771633
May-98,IA,282.082804,282.9876938
Jun-98,IA,310.9160445,320.1466068
Jul-98,IA,344.8069849,344.567925
Aug-98,IA,296.9560413,305.4462693
Sep-98,IA,240.8981679,256.8427198
Oct-98,IA,204.8421183,214.2795342
Nov-98,IA,144.8494096,143.9899524
Dec-98,IA,129.3318211,136.9593972
Jan-99,IA,156.1060664,165.4888871
Feb-99,IA,164.1292977,160.9885168
Mar-99,IA,203.7390009,209.8147443
Apr-99,IA,237.948871,229.5036625
May-99,IA,282.0579873,283.0847908
Jun-99,IA,310.8214528,320.384791
Jul-99,IA,344.8942105,344.6465859
Aug-99,IA,297.0282922,305.5660945
Sep-99,IA,240.7965724,257.1319628
Oct-99,IA,204.9357505,214.3651616
Nov-99,IA,144.9683777,143.9255041
Dec-99,IA,129.3301529,137.0539795
Jan-00,IA,155.9596185,165.6697414
Feb-00,IA,164.1867956,160.9403041
Mar-00,IA,203.7289971,209.89458
Apr-00,IA,238.0045964,229.4301618
May-00,IA,282.0312197,283.1818877
Jun-00,IA,310.7343147,320.6229752
Jul-00,IA,344.9815163,344.7252467
Aug-00,IA,297.1098011,305.6859197
Sep-00,IA,240.7023612,257.4212058
Oct-00,IA,205.0363862,214.450789
Nov-00,IA,145.0932237,143.8610558
Dec-00,IA,129.3303525,137.1485619
Jan-01,IA,155.8193036,165.8505956
Feb-01,IA,164.249137,160.8920915
Mar-01,IA,203.7236626,209.9744157
Apr-01,IA,238.0586876,229.356661
May-01,IA,282.0028007,283.2789847
Jun-01,IA,310.654512,320.8611594
Jul-01,IA,345.068429,344.8039076
Aug-01,IA,297.1991609,305.805745
Sep-01,IA,240.615287,257.7104487
Oct-01,IA,205.1426389,214.5364164
Nov-01,IA,145.2224378,143.7966075
Dec-01,IA,129.3321966,137.2431442
Jan-02,IA,155.6854183,166.0314498
Feb-02,IA,164.3156349,160.8438789
Mar-02,IA,203.7226168,210.0542513
